lon,lat
-98.24673016,26.26517441
-95.36817976,29.71461978
-96.4719289,32.747893
-97.13575406,32.5561125
-95.723175,29.915412
-118.099422,33.920372
-93.1990088,30.32304658
-97.22381137,32.67167147
-97.1917333,32.7513052
-95.10877161,29.4998549
-117.221812,32.869459
-95.83303139,29.69477883
-95.19584267,29.58820382
-95.43215849,29.88898593
-95.62522914,29.759276
-95.45012391,29.6727835
-94.743853,32.523653
-96.54603593,32.74327092
-95.59549657,29.64575971
-95.64436,29.755953
-95.743275,29.82101
-95.61747446,29.94605753
-96.89597292,32.57679129
-96.7967287,32.60746953
-76.52727482,39.14727592
-97.084543,31.583582
-95.486118,30.0046
-95.73184252,29.97971967
-95.20048649,29.97515347
-74.2785702,40.0142928
-95.70231063,29.99513955
-95.64847959,29.86243347
-95.65179,29.68375575
-95.9921975,30.0761249
-94.970977,32.42228
-95.5421373,29.52871599
-95.61324316,29.59110441
-95.47135849,29.89537
-95.43343024,29.98770735
-96.0773737,30.06013302
-95.371178,30.070249
-95.38884162,30.11617077
-95.20001477,29.86585251
-96.8762663,32.60590671
-75.18971272,40.04437562
-95.42497834,29.67029161
-94.101556,33.390014
-95.48332273,30.04352118
-95.48840724,29.97808449
-95.619548,29.736
-95.360959,30.059618
-95.4434909,29.972572
-95.2024813,29.9209658
-96.70063468,33.1486854
-95.6774808,29.9838907
-95.463244,29.462
-95.43736244,30.04525936
-115.3023066,36.30343465
-95.462279,29.904815
-95.49519061,29.62281533
-94.97670608,29.72338073
-95.189256,29.833466
-95.37706114,29.75463096
-95.37706114,29.75463096
-96.87820123,32.64190015
-94.200829,30.136553
-95.43557675,29.55329184
-96.86463749,32.5772439
-95.56234286,29.66722033
-95.140517,29.98279
-95.51026737,29.54018112
-96.78840199,32.78380242
-95.50131753,29.94158787
-95.40168662,29.7644611
-96.84756496,32.69577873
-97.48540808,31.03644147
-95.51903188,29.63685886
-95.38512312,29.81745427
-95.3796633,29.9711187
-95.44415264,29.73642398
-95.35750271,29.71932447
-95.754756,29.93696
-95.434085,29.444592
-94.829345,29.793978
-95.741103,29.897997
-95.73164829,29.99826714
-95.603051,29.907176
-95.6262616,29.75519729
-95.692007,29.78992
-95.96464,30.083953
-95.39586871,29.62054529
-97.16358644,33.36563288
-90.677023,35.849465
-95.54881994,29.64230394
-96.034614,29.229114
-101.8472809,35.23039797
-95.69060271,29.87244295
-95.55571,30.124312
-95.42484428,30.0910582
-96.85643638,32.6040053
-95.41451042,29.9987997
-95.788016,30.031907
-95.65578547,29.91710931
-95.51884979,29.60174069
-95.640246,29.710085
-98.002743,29.80843
-95.50489154,29.49335094
-95.45572,29.981618
-96.24475169,30.6657602
-95.78688085,29.81851284
-95.46157478,29.87463372
-95.20296489,29.94401131
-95.460341,29.3521203
-95.37986541,29.73021908
-95.963461,30.12432
-95.1220442,29.553405
-95.16694632,29.83565924
-95.50615605,29.86272965
-98.34388739,29.59142439
-95.504133,29.841423
-95.17983529,29.99197493
-95.369053,30.061136
-95.48045918,29.67907173
-95.45154355,29.85750319
-95.842712,29.849189
-95.59849631,29.66869138
-95.37959631,29.73012141
-95.4114033,29.532097
-95.5387365,29.497322
-98.3684016,29.596384
-95.48669391,30.06084678
-95.52241334,29.92901167
-80.7570495,35.28491575
-94.223057,30.380024
-90.26992033,30.0408942
-97.338155,30.281206
-97.295783,31.514656
-97.78119944,31.08960137
-96.88661698,32.59265414
-79.959762,36.114646
-87.69458304,41.73067608
-97.339976,32.589528
-95.2001889,30.1636638
-95.70527212,29.85937163
-95.69282893,29.68278563
-71.84966765,42.2739418
-96.11389867,30.26898612
-96.55054294,32.74438512
-95.43571833,29.94277474
-95.72262403,29.56107605
-92.01488363,34.22158816
-95.3852474,30.072024
-95.54797947,29.83212343
-95.6051193,29.71852565
-95.334266,29.918303
-95.66090774,29.66072616
-95.24329176,29.9737509
-96.4505614,32.7549105
-95.45139955,29.9713634
-95.32123548,29.84284359
-90.2215955,29.9176032
-95.3807169,29.7384463
-95.47937652,29.53756741
-96.36715682,30.64994969
,
-90.0366987,35.01880859
-95.418779,29.817275
-95.86791344,30.06948315
-96.4852445,31.0260194
-96.432703,32.896029
-96.07585305,29.89259442
-95.9907058,30.0857916
-95.4166148,29.742971
-95.41063704,29.61693085
-95.2024813,29.9209658
-95.47839995,29.61811232
-95.413263,29.977096
-95.687032,29.88281475
-95.515085,30.335625
-95.9907058,30.0857916
-95.62957772,29.95110548
-95.70263558,29.9756965
-95.724303,29.884404
-95.58424555,29.71561795
-95.22655952,29.77585614
-95.78908723,29.99865125
-95.298491,29.845249
-95.8520658,29.8334271
-95.34880721,29.75920591
-95.789447,29.868879
-95.58508796,29.64352406
-95.71446071,29.89605352
-94.13207232,30.1221846
-95.7273624,29.9168715
-95.68379897,29.90041566
-95.46138834,30.02355901
-95.695146,29.58941957
-95.736718,29.658855
-95.555282,29.72210429
-75.226184,39.993643
-95.352831,29.6075
-95.795844,30.041487
-95.58219381,29.95315349
-95.9907058,30.0857916
-95.43190099,29.87191046
-96.82259796,32.8483538
-95.658337,29.862452
-95.73136791,29.99750823
-95.72382117,29.9854921
-95.19033078,29.92055385
-95.41468038,29.51114834
-95.24126517,29.94526065
-95.31895812,29.84501688
-95.666679,29.91713691
-95.414881,29.970739
-95.9907058,30.0857916
,
-95.33968947,29.702969
-95.45061685,29.96976427
-95.41148365,30.00775924
-95.9948,29.8628
-95.71720488,29.88647913
-89.533956,37.310125
-77.283059,38.619354
-95.61127155,29.68590496
-96.06119757,30.09758511
-95.58251252,29.61968436
-95.993602,30.086894
-95.794291,29.883647
-95.36506978,30.08470144
-95.71647336,29.85501006
-96.84149516,39.030263
-95.48979552,29.53088074
-118.0268237,34.56424465
-95.81735335,29.68799438
-96.996728,32.562891
-95.68410709,29.59804598
-97.61414439,30.39971215
-95.82357,29.734662
-95.56007144,29.91317749
-96.77982332,32.7014723
-96.62136661,33.03258643
-95.436672,29.519865
-97.22379832,32.5916967
-95.74945849,29.81801478
-95.5928131,29.85167345
-97.9219881,31.1604561
-115.1857988,36.28685326
-95.79670859,29.71893798
-95.765793,30.00835
-97.3789259,35.4742216
-95.913054,30.058696
-82.08285745,33.47965363
-95.476682,29.528247
-95.60113135,29.73951052
-95.733934,29.858445
-95.8452052,30.0258242
-95.62950036,29.69714391
-95.801631,30.03958
-95.46822961,29.72162874
-95.5045981,29.84890827
-95.29009797,29.88229686
-95.55894624,29.91746708
-86.01765061,39.98192098
-95.3445649,29.54779154
-95.15007554,29.80928374
-81.2500417,32.1805031
-81.8408423,39.73769315
-95.71920548,29.90988574
-119.8069862,39.5516702
-76.5946846,39.34197785
-96.91929,32.570475
-95.917077,31.682321
-77.34021757,38.85674207
-88.14704601,30.66674795
-95.62897255,29.86356149
-95.72650428,29.56663624
-95.99313861,30.08669076
-95.99313861,30.08669076
-95.728136,29.945273
-95.4214935,29.6816154
-97.703304,30.283686
-95.2296553,30.1024397
-95.7917597,29.7912835
-95.52143308,29.74190625
-95.49577142,29.97962619
-95.420518,30.061874
-96.84771278,32.9888872
-95.53334756,29.52587116
-95.50804296,29.60524156
-95.756924,29.550083
-96.87815817,32.59683408
-95.1847263,30.1672591
-95.62903,29.911737
-96.18873594,33.29346949
-95.47188872,29.58410423
-95.70714691,29.89570564
-97.427904,30.35408
-96.68678071,40.82266829
-93.055718,32.7918133
-95.65218851,29.8568629
-91.51872429,29.79048543
-95.35276147,29.72949767
-95.463355,29.941745
-95.707054,29.892984
-80.90579984,34.11720016
-95.598267,30.038892
-95.73619796,29.70255522
-95.538273,30.709248
-84.287978,33.6101096
-95.72409934,29.98709879
-95.843619,29.845229
-80.454572,25.451646
-95.29086816,29.55690988
-95.377775,29.740874
-95.71301462,29.51747038
-95.430351,29.51551
-95.504255,29.484559
-95.374865,30.043891
-95.789491,29.877221
-95.44853461,29.88001623
-95.49035429,29.91285263
-95.50218561,29.65991416
-95.40057164,29.56395169
-95.50770752,29.60795451
-95.19157133,29.92179156
-95.15202552,29.9891542
-95.72063263,29.70127251
-95.69635779,29.84939412
-95.429262,29.671162
-95.741507,29.678861
-95.4837659,29.54341691
-95.14448153,29.80906229
-96.9390045,32.6870158
-95.72713545,29.88511367
-96.84365729,32.5805871
-96.77711095,33.0005757
-95.681584,29.61142
-82.936061,40.15376
-95.2841209,29.841512
-95.359544,29.707663
-94.17012864,30.14887591
-112.2572953,33.53062963
-95.47537931,29.84226961
-95.5863012,29.73635123
-95.460341,29.3521203
-89.90667971,35.11815352
-89.88607121,35.20051495
-95.55091199,30.02000779
-95.49943416,29.95415118
-97.11478827,32.5485872
-81.37768,28.61522
-82.8665471,39.93775647
